Transaction_ID,User_ID,Amount,service,Service_Type,Transaction_Status,Date
T0002319,PP0023757,1799.18,Recharge Bill,UPI,Pending,2024-02-10
T0002320,PP0067239,207.8,Recharge Bill,UPI,Success,2025-08-23
T0002321,PP0012447,5197.66,Loan payment,Scan & Pay,Pending,2024-08-30
T0002322,PP0002439,3481.37,Recharge Bill,Bank Transfer,Failed,2025-12-12
T0002323,PP0023347,8929.27,Insurance Payment,UPI,Success,2024-03-17
T0002324,PP0061745,8686.34,Loan payment,UPI,Pending,2025-03-22
T0002325,PP0046021,1247.02,Recharge Bill,UPI,Pending,2024-12-14
T0002326,PP0010206,635.11,Money Transfer,Scan & Pay,Pending,2024-11-07
T0002327,PP0089573,6927.18,Money Transfer,Scan & Pay,Failed,2025-10-04
T0002328,PP0092190,3646.55,Insurance Payment,UPI,Pending,2024-11-26
T0002329,PP0035294,9684.11,Insurance Payment,Scan & Pay,Success,2025-11-19
T0002330,PP0008095,2240.85,Recharge Bill,Bank Transfer,Failed,2025-01-25
T0002331,PP0042597,7232.23,Money Transfer,UPI,Failed,2025-03-25
T0002332,PP0013255,9891.67,Loan payment,Scan & Pay,Pending,2025-03-02
T0002333,PP0056819,9403.73,Insurance Payment,Bank Transfer,Pending,2025-06-24
T0002334,PP0027267,3641.0,Recharge Bill,Scan & Pay,Failed,2024-04-26
T0002335,PP0075741,8947.78,Insurance Payment,Bank Transfer,Success,2024-05-08
T0002336,PP0094131,4238.42,Recharge Bill,UPI,Success,2025-07-07
T0002337,PP0023551,5525.96,Recharge Bill,Bank Transfer,Success,2025-09-13
T0002338,PP0073639,4092.1,Recharge Bill,UPI,Success,2025-01-04
T0002339,PP0031266,2316.82,Recharge Bill,Scan & Pay,Pending,2024-03-04
T0002340,PP0052623,7658.48,Recharge Bill,UPI,Pending,2023-09-23
T0002341,PP0064178,8184.7,Loan payment,Bank Transfer,Pending,2024-12-29
T0002342,PP0004774,6845.15,Recharge Bill,UPI,Success,2026-01-18
T0002343,PP0084594,704.39,Loan payment,Scan & Pay,Failed,2026-04-30
T0002344,PP0027149,9782.93,Loan payment,Bank Transfer,Pending,2023-08-12
T0002345,PP0087941,2728.81,Insurance Payment,Bank Transfer,Pending,2023-12-13
T0002346,PP0075949,8501.41,Money Transfer,Scan & Pay,Pending,2023-11-28
T0002347,PP0040128,1982.67,Recharge Bill,UPI,Failed,2024-11-26
T0002348,PP0016783,7199.69,Money Transfer,UPI,Failed,2025-02-03
T0002349,PP0046086,9497.14,Money Transfer,Scan & Pay,Success,2026-05-06
T0002350,PP0031149,7310.22,Loan payment,UPI,Success,2023-12-04
T0002351,PP0077190,3423.66,Insurance Payment,Bank Transfer,Pending,2025-01-19
T0002352,PP0015858,1415.51,Loan payment,UPI,Success,2025-03-02
T0002353,PP0050274,5865.78,Loan payment,Bank Transfer,Failed,2023-12-27
T0002354,PP0012203,1765.95,Money Transfer,Bank Transfer,Pending,2024-01-08
T0002355,PP0077086,9948.48,Recharge Bill,Bank Transfer,Failed,2024-08-23
T0002356,PP0105324,8042.34,Insurance Payment,Bank Transfer,Success,2023-12-19
T0002357,PP0053708,5752.95,Loan payment,Bank Transfer,Failed,2025-04-17
T0002358,PP0021393,6372.25,Insurance Payment,UPI,Success,2024-07-10
T0002359,PP0047696,5977.42,Loan payment,UPI,Success,2025-10-12
T0002360,PP0006586,909.54,Recharge Bill,UPI,Failed,2024-06-14
T0002361,PP0084899,2696.57,Money Transfer,Bank Transfer,Pending,2025-04-08
T0002362,PP0081858,2925.48,Money Transfer,Scan & Pay,Failed,2024-06-03
T0002363,PP0024698,3204.88,Loan payment,UPI,Failed,2025-02-06
T0002364,PP0066634,4353.6,Recharge Bill,Bank Transfer,Pending,2024-06-28
T0002365,PP0034485,600.14,Recharge Bill,Bank Transfer,Success,2023-10-28
T0002366,PP0047336,3632.27,Loan payment,UPI,Failed,2025-11-26
T0002367,PP0019550,587.5,Insurance Payment,Bank Transfer,Success,2025-03-29
T0002368,PP0080064,1421.31,Insurance Payment,Bank Transfer,Pending,2023-10-10
T0002369,PP0022742,6552.1,Money Transfer,Bank Transfer,Pending,2024-12-04
T0002370,PP0002420,3857.48,Loan payment,Bank Transfer,Pending,2023-08-05
T0002371,PP0011494,3839.21,Insurance Payment,Scan & Pay,Pending,2026-02-27
T0002372,PP0025908,4188.4,Money Transfer,UPI,Pending,2026-06-15
T0002373,PP0010457,6899.12,Recharge Bill,Bank Transfer,Failed,2025-01-19
T0002374,PP0076929,1967.6,Loan payment,Scan & Pay,Success,2023-10-17
T0002375,PP0029222,8662.17,Insurance Payment,Scan & Pay,Failed,2025-04-28
T0002376,PP0041210,8461.29,Loan payment,UPI,Success,2026-03-24
T0002377,PP0003406,7574.65,Recharge Bill,Bank Transfer,Failed,2023-10-21
T0002378,PP0084484,7737.78,Money Transfer,UPI,Failed,2025-04-28
T0002379,PP0101789,4024.66,Money Transfer,UPI,Failed,2023-09-24
T0002380,PP0047480,5871.19,Loan payment,UPI,Failed,2023-10-07
T0002381,PP0031955,1563.81,Recharge Bill,UPI,Success,2024-09-20
T0002382,PP0090502,1920.06,Recharge Bill,Bank Transfer,Failed,2026-03-13
T0002383,PP0098184,8014.82,Money Transfer,Bank Transfer,Failed,2024-02-18
T0002384,PP0098087,8471.21,Money Transfer,UPI,Success,2025-07-26
T0002385,PP0094824,1460.87,Money Transfer,Bank Transfer,Failed,2025-03-29
T0002386,PP0093745,1800.62,Recharge Bill,UPI,Pending,2025-03-05
T0002387,PP0064793,9693.61,Loan payment,Bank Transfer,Failed,2025-12-28
T0002388,PP0024404,1861.15,Money Transfer,UPI,Pending,2025-12-24
T0002389,PP0003389,275.19,Recharge Bill,Bank Transfer,Pending,2026-05-15
T0002390,PP0066515,9686.95,Insurance Payment,Scan & Pay,Success,2025-12-25
T0002391,PP0094944,765.75,Insurance Payment,Bank Transfer,Success,2025-12-15
T0002392,PP0056100,1310.54,Recharge Bill,Bank Transfer,Pending,2025-11-26
T0002393,PP0069732,7709.88,Loan payment,Scan & Pay,Pending,2024-04-14
T0002394,PP0032661,9542.53,Money Transfer,UPI,Failed,2025-11-06
T0002395,PP0043548,8832.73,Recharge Bill,Scan & Pay,Failed,2026-01-29
T0002396,PP0034492,9337.57,Money Transfer,UPI,Failed,2024-12-03
T0002397,PP0048535,8620.74,Insurance Payment,Scan & Pay,Pending,2023-09-04
T0002398,PP0025287,7829.74,Loan payment,Scan & Pay,Success,2024-12-17
T0002399,PP0007326,8519.32,Insurance Payment,UPI,Pending,2025-11-15
T0002400,PP0055335,2830.42,Recharge Bill,Scan & Pay,Failed,2025-03-23
T0002401,PP0019064,3396.8,Insurance Payment,UPI,Success,2026-03-24
T0002402,PP0025141,9032.1,Money Transfer,Scan & Pay,Success,2024-05-11
T0002403,PP0023491,429.74,Loan payment,UPI,Pending,2024-04-28
T0002404,PP0027496,9056.85,Loan payment,Scan & Pay,Success,2023-12-01
T0002405,PP0076884,8823.93,Money Transfer,UPI,Pending,2026-05-20
T0002406,PP0043999,2167.29,Recharge Bill,Bank Transfer,Pending,2025-07-12
T0002407,PP0090397,1066.1,Loan payment,UPI,Success,2023-08-13
T0002408,PP0018780,9377.22,Insurance Payment,Scan & Pay,Pending,2023-11-07
T0002409,PP0098403,302.79,Loan payment,UPI,Failed,2025-05-19
T0002410,PP0086055,3887.29,Money Transfer,Bank Transfer,Failed,2024-03-22
T0002411,PP0057042,5415.17,Recharge Bill,Scan & Pay,Success,2024-01-03
T0002412,PP0062018,8438.57,Money Transfer,Bank Transfer,Pending,2024-12-07
T0002413,PP0064763,9134.24,Insurance Payment,UPI,Pending,2025-09-14
T0002414,PP0103411,6748.38,Loan payment,UPI,Failed,2026-07-11
T0002415,PP0106377,9082.87,Loan payment,UPI,Pending,2025-10-16
T0002416,PP0096120,4145.97,Recharge Bill,UPI,Success,2025-02-28
T0002417,PP0037224,651.31,Insurance Payment,Scan & Pay,Failed,2024-07-06
T0002418,PP0100485,9762.31,Recharge Bill,UPI,Pending,2023-09-05
T0002419,PP0044918,5670.71,Recharge Bill,UPI,Success,2025-06-10
T0002420,PP0045326,544.09,Money Transfer,Scan & Pay,Success,2024-06-22
T0002421,PP0097451,6326.93,Money Transfer,UPI,Failed,2025-08-02
T0002422,PP0098308,1804.44,Recharge Bill,Scan & Pay,Success,2025-03-31
T0002423,PP0042895,1912.3,Money Transfer,Bank Transfer,Failed,2025-05-31
T0002424,PP0020468,8049.96,Recharge Bill,UPI,Failed,2025-06-25
T0002425,PP0024550,7694.12,Recharge Bill,Bank Transfer,Failed,2025-09-14
T0002426,PP0053444,5279.01,Money Transfer,UPI,Pending,2024-04-21
T0002427,PP0064414,2402.17,Recharge Bill,Scan & Pay,Failed,2025-04-19
T0002428,PP0067409,9312.21,Money Transfer,Scan & Pay,Success,2025-07-26
T0002429,PP0105630,5256.03,Loan payment,UPI,Success,2024-06-05
T0002430,PP0043050,5148.68,Money Transfer,Bank Transfer,Pending,2025-09-16
T0002431,PP0108130,9102.52,Recharge Bill,Scan & Pay,Failed,2024-08-18
T0002432,PP0060554,3246.33,Money Transfer,Bank Transfer,Pending,2023-10-15
T0002433,PP0010813,9382.76,Loan payment,Bank Transfer,Failed,2024-08-03
T0002434,PP0101833,1971.22,Loan payment,UPI,Success,2023-08-02
T0002435,PP0057759,8233.15,Insurance Payment,Bank Transfer,Failed,2024-07-10
T0002436,PP0049806,6243.0,Money Transfer,UPI,Failed,2024-04-04
T0002437,PP0023418,1433.74,Insurance Payment,Bank Transfer,Failed,2025-04-11
T0002438,PP0040782,8724.04,Recharge Bill,Scan & Pay,Failed,2023-09-16
T0002439,PP0039722,3694.38,Loan payment,Scan & Pay,Pending,2023-12-01
T0002440,PP0055908,1128.15,Money Transfer,Scan & Pay,Failed,2025-10-16
T0002441,PP0029341,2757.13,Insurance Payment,Bank Transfer,Pending,2026-07-06
T0002442,PP0002653,44.36,Loan payment,UPI,Failed,2025-12-25
T0002443,PP0005345,9934.34,Loan payment,Bank Transfer,Success,2024-09-20
T0002444,PP0092258,3427.31,Insurance Payment,UPI,Failed,2024-09-26
T0002445,PP0068546,7664.83,Recharge Bill,UPI,Success,2024-07-24
T0002446,PP0105899,48.47,Insurance Payment,UPI,Success,2024-01-13
T0002447,PP0071007,3507.04,Insurance Payment,Bank Transfer,Success,2026-01-17
T0002448,PP0085194,5064.3,Insurance Payment,UPI,Failed,2025-05-09
T0002449,PP0068554,1521.63,Recharge Bill,Scan & Pay,Pending,2024-01-31
T0002450,PP0028516,1111.74,Money Transfer,Bank Transfer,Success,2024-09-28
T0002451,PP0084104,6955.43,Recharge Bill,Bank Transfer,Pending,2024-01-18
T0002452,PP0029411,4547.54,Loan payment,Bank Transfer,Pending,2024-09-04
T0002453,PP0044971,7316.76,Insurance Payment,UPI,Pending,2024-08-04
T0002454,PP0087936,2965.55,Recharge Bill,UPI,Pending,2024-12-07
T0002455,PP0093005,9764.37,Loan payment,UPI,Success,2024-05-10
T0002456,PP0001985,7142.1,Money Transfer,UPI,Failed,2024-07-21
T0002457,PP0070720,9539.38,Loan payment,Scan & Pay,Pending,2025-10-24
T0002458,PP0043534,5601.96,Loan payment,Bank Transfer,Pending,2024-01-20
T0002459,PP0027495,5328.47,Recharge Bill,Scan & Pay,Success,2025-09-02
T0002460,PP0047179,2330.24,Loan payment,UPI,Pending,2024-05-04
T0002461,PP0023402,8923.36,Insurance Payment,UPI,Pending,2023-12-16
T0002462,PP0002510,9555.72,Money Transfer,Bank Transfer,Pending,2026-03-29
T0002463,PP0018596,3828.96,Recharge Bill,Bank Transfer,Pending,2023-09-28
T0002464,PP0057175,1498.84,Money Transfer,UPI,Success,2025-11-04
T0002465,PP0031303,8088.57,Money Transfer,UPI,Failed,2024-06-19
T0002466,PP0084698,340.41,Money Transfer,UPI,Pending,2025-02-21
T0002467,PP0084662,6495.01,Loan payment,Scan & Pay,Failed,2024-01-07
T0002468,PP0065386,1360.22,Insurance Payment,UPI,Failed,2023-07-28
T0002469,PP0041531,2734.77,Insurance Payment,Scan & Pay,Success,2025-07-04
T0002470,PP0068355,660.89,Loan payment,UPI,Failed,2025-05-31
T0002471,PP0031485,7256.26,Recharge Bill,Bank Transfer,Failed,2023-12-19
T0002472,PP0007223,3149.33,Insurance Payment,Scan & Pay,Pending,2024-05-14
T0002473,PP0061782,9419.98,Loan payment,UPI,Success,2024-08-28
T0002474,PP0056661,1916.5,Money Transfer,Bank Transfer,Pending,2023-08-13
T0002475,PP0082535,785.32,Insurance Payment,Bank Transfer,Pending,2024-01-24
T0002476,PP0062252,829.2,Insurance Payment,UPI,Pending,2024-07-18
T0002477,PP0074684,4517.23,Money Transfer,Bank Transfer,Pending,2026-01-28
T0002478,PP0021930,557.13,Insurance Payment,Scan & Pay,Failed,2025-09-14
T0002479,PP0046968,4986.82,Money Transfer,Scan & Pay,Pending,2024-06-10
T0002480,PP0083652,5447.02,Insurance Payment,UPI,Failed,2024-02-03
T0002481,PP0104012,8904.29,Loan payment,Scan & Pay,Failed,2023-12-06
T0002482,PP0031298,4279.28,Recharge Bill,UPI,Pending,2025-11-03
T0002483,PP0059658,4043.66,Loan payment,Bank Transfer,Pending,2024-09-14
T0002484,PP0056366,9141.64,Insurance Payment,UPI,Failed,2023-09-17
T0002485,PP0049342,972.88,Recharge Bill,Bank Transfer,Success,2025-05-01
T0002486,PP0004132,5701.97,Loan payment,Scan & Pay,Pending,2026-05-23
T0002487,PP0091630,881.55,Insurance Payment,Scan & Pay,Failed,2026-04-08
T0002488,PP0066443,3548.57,Loan payment,UPI,Success,2023-10-21
T0002489,PP0077893,1123.97,Recharge Bill,Scan & Pay,Pending,2024-03-27
T0002490,PP0020896,1008.02,Money Transfer,UPI,Failed,2025-08-11
T0002491,PP0073434,3520.57,Recharge Bill,Bank Transfer,Pending,2024-12-12
T0002492,PP0049280,9728.01,Loan payment,Bank Transfer,Pending,2023-12-13
T0002493,PP0019302,2823.11,Insurance Payment,Scan & Pay,Success,2023-10-09
T0002494,PP0097780,1012.17,Loan payment,Bank Transfer,Failed,2024-07-08
T0002495,PP0017496,8150.28,Money Transfer,Scan & Pay,Success,2024-04-05
T0002496,PP0101570,8730.95,Money Transfer,Bank Transfer,Failed,2024-09-17
T0002497,PP0035780,6838.95,Recharge Bill,UPI,Pending,2025-10-31
T0002498,PP0007089,440.89,Loan payment,Scan & Pay,Pending,2024-01-28
T0002499,PP0000528,8513.04,Recharge Bill,Scan & Pay,Success,2025-07-28
T0002500,PP0050758,6677.49,Recharge Bill,UPI,Failed,2025-10-25
T0002501,PP0015020,6736.53,Insurance Payment,Bank Transfer,Failed,2025-06-13
T0002502,PP0055062,6770.52,Money Transfer,Bank Transfer,Failed,2024-04-23
T0002503,PP0071175,1244.59,Recharge Bill,UPI,Failed,2024-08-01
T0002504,PP0020333,8052.28,Insurance Payment,Scan & Pay,Pending,2024-07-26
T0002505,PP0104036,367.61,Insurance Payment,Scan & Pay,Success,2023-11-05
T0002506,PP0100987,5969.53,Money Transfer,Scan & Pay,Pending,2026-05-28
T0002507,PP0105421,3908.77,Insurance Payment,Scan & Pay,Pending,2025-05-21
T0002508,PP0049801,4089.86,Loan payment,Scan & Pay,Success,2024-05-05
T0002509,PP0078997,5184.36,Money Transfer,UPI,Pending,2025-11-20
T0002510,PP0077409,2282.68,Loan payment,Bank Transfer,Pending,2023-09-03
T0002511,PP0074336,2418.18,Recharge Bill,Scan & Pay,Failed,2023-11-30
T0002512,PP0051093,2441.92,Money Transfer,Bank Transfer,Failed,2024-04-21
T0002513,PP0031731,8529.19,Recharge Bill,Bank Transfer,Success,2023-12-28
T0002514,PP0001548,672.0,Insurance Payment,UPI,Pending,2026-06-17
T0002515,PP0085927,5958.01,Loan payment,Scan & Pay,Success,2025-04-22
T0002516,PP0086737,2055.8,Insurance Payment,Scan & Pay,Success,2024-07-27
T0002517,PP0041196,7853.91,Recharge Bill,Scan & Pay,Pending,2025-10-18
T0002518,PP0066527,6915.15,Loan payment,Scan & Pay,Failed,2025-11-04
T0002519,PP0049445,1000.28,Recharge Bill,Bank Transfer,Pending,2026-04-05
T0002520,PP0058336,335.34,Money Transfer,Bank Transfer,Pending,2025-11-25
T0002521,PP0076805,706.69,Money Transfer,UPI,Success,2023-11-26
T0002522,PP0079876,3705.99,Insurance Payment,Scan & Pay,Success,2024-03-15
T0002523,PP0066561,6163.46,Loan payment,Bank Transfer,Failed,2024-01-24
T0002524,PP0064439,9585.42,Money Transfer,UPI,Success,2026-04-20
T0002525,PP0095959,6326.82,Loan payment,Bank Transfer,Success,2024-05-08
T0002526,PP0099891,9476.75,Loan payment,Bank Transfer,Failed,2024-08-13
T0002527,PP0002262,5001.15,Insurance Payment,UPI,Pending,2023-10-05
T0002528,PP0042662,728.14,Insurance Payment,Bank Transfer,Success,2026-07-11
T0002529,PP0107184,3973.41,Loan payment,Bank Transfer,Pending,2024-03-11
T0002530,PP0016221,4849.18,Money Transfer,Scan & Pay,Pending,2026-05-11
T0002531,PP0079849,1418.27,Insurance Payment,Bank Transfer,Success,2026-01-09
T0002532,PP0087356,6060.33,Recharge Bill,Scan & Pay,Success,2024-01-12
T0002533,PP0019586,5703.62,Loan payment,Scan & Pay,Pending,2025-07-03
T0002534,PP0015869,7591.32,Recharge Bill,UPI,Failed,2024-11-16
T0002535,PP0014263,6466.44,Recharge Bill,UPI,Success,2025-10-09
T0002536,PP0023685,1797.22,Recharge Bill,Bank Transfer,Failed,2025-09-19
T0002537,PP0018541,9469.85,Money Transfer,Bank Transfer,Success,2024-10-21
T0002538,PP0019291,5278.06,Loan payment,UPI,Success,2025-04-01
T0002539,PP0014689,3078.62,Loan payment,Scan & Pay,Failed,2024-02-02
T0002540,PP0048113,2504.52,Loan payment,Scan & Pay,Success,2025-01-31
T0002541,PP0100648,7410.33,Money Transfer,Scan & Pay,Pending,2024-03-11
T0002542,PP0031728,8837.51,Loan payment,Scan & Pay,Pending,2025-11-26
T0002543,PP0108981,9809.79,Recharge Bill,Bank Transfer,Success,2025-02-15
T0002544,PP0045815,4186.07,Recharge Bill,UPI,Pending,2024-07-04
T0002545,PP0044101,6633.05,Money Transfer,UPI,Success,2023-09-11
T0002546,PP0011490,3480.16,Recharge Bill,Bank Transfer,Failed,2023-11-14
T0002547,PP0019035,6097.27,Loan payment,Bank Transfer,Failed,2025-05-17
T0002548,PP0107133,535.89,Recharge Bill,Bank Transfer,Failed,2024-04-22
T0002549,PP0076202,1585.2,Insurance Payment,UPI,Failed,2026-04-14
T0002550,PP0109601,6476.2,Insurance Payment,Scan & Pay,Success,2023-10-21
T0002551,PP0101899,7992.68,Loan payment,UPI,Failed,2024-05-31
T0002552,PP0038247,4575.18,Recharge Bill,Bank Transfer,Success,2023-12-07
T0002553,PP0099895,1758.69,Recharge Bill,UPI,Pending,2026-01-16
T0002554,PP0068772,8882.89,Insurance Payment,Bank Transfer,Failed,2025-08-27
T0002555,PP0049715,6333.14,Recharge Bill,Bank Transfer,Failed,2024-11-05
T0002556,PP0058515,5854.97,Insurance Payment,UPI,Pending,2026-02-03
T0002557,PP0034187,3483.34,Loan payment,Bank Transfer,Failed,2026-03-27
T0002558,PP0051266,2971.64,Money Transfer,Bank Transfer,Failed,2025-04-19
T0002559,PP0087017,2688.0,Money Transfer,Bank Transfer,Success,2024-09-17
T0002560,PP0091534,9482.43,Loan payment,Scan & Pay,Failed,2024-07-30
T0002561,PP0109596,2388.73,Insurance Payment,UPI,Failed,2023-08-02
T0002562,PP0027508,3137.44,Loan payment,Bank Transfer,Failed,2024-09-23
T0002563,PP0042423,4847.33,Money Transfer,Bank Transfer,Pending,2024-08-01
T0002564,PP0035992,5175.78,Insurance Payment,UPI,Success,2024-12-14
T0002565,PP0051505,1907.11,Money Transfer,UPI,Failed,2023-09-28
T0002566,PP0051436,8679.31,Insurance Payment,UPI,Pending,2023-11-02
T0002567,PP0012267,393.36,Insurance Payment,Bank Transfer,Failed,2025-01-31
T0002568,PP0049090,1217.55,Loan payment,Scan & Pay,Failed,2026-02-08
T0002569,PP0056980,6828.14,Loan payment,Scan & Pay,Failed,2025-05-20
T0002570,PP0037720,4238.41,Insurance Payment,Bank Transfer,Success,2025-11-11
T0002571,PP0060834,1772.95,Loan payment,Bank Transfer,Pending,2026-02-04
T0002572,PP0017610,7557.88,Insurance Payment,Bank Transfer,Success,2023-11-08
T0002573,PP0080794,1818.99,Loan payment,Bank Transfer,Failed,2026-03-15
T0002574,PP0036345,4891.41,Recharge Bill,Bank Transfer,Pending,2025-09-05
T0002575,PP0086990,3834.92,Insurance Payment,UPI,Failed,2026-04-23
T0002576,PP0020737,4347.38,Insurance Payment,Scan & Pay,Success,2025-03-13
T0002577,PP0015934,5820.88,Money Transfer,Bank Transfer,Success,2024-06-01
T0002578,PP0013394,7431.28,Recharge Bill,Bank Transfer,Pending,2025-02-15
T0002579,PP0092399,8211.49,Loan payment,Scan & Pay,Failed,2023-12-11
T0002580,PP0045989,5300.19,Money Transfer,UPI,Failed,2024-07-24
T0002581,PP0092713,2205.87,Money Transfer,Scan & Pay,Success,2026-02-16
T0002582,PP0071047,858.29,Insurance Payment,UPI,Failed,2025-03-11
T0002583,PP0080219,63.89,Money Transfer,Bank Transfer,Failed,2025-04-30
T0002584,PP0076208,4397.99,Recharge Bill,Scan & Pay,Failed,2025-05-20
T0002585,PP0069982,6065.15,Money Transfer,Bank Transfer,Success,2025-11-07
T0002586,PP0019458,2530.79,Recharge Bill,UPI,Failed,2024-05-31
T0002587,PP0010751,3930.89,Recharge Bill,Bank Transfer,Pending,2025-09-01
T0002588,PP0049367,1159.87,Recharge Bill,Scan & Pay,Failed,2024-11-20
T0002589,PP0108894,7258.33,Insurance Payment,UPI,Failed,2024-10-03
T0002590,PP0034018,5125.05,Loan payment,UPI,Failed,2025-11-20
T0002591,PP0001809,8416.71,Money Transfer,Scan & Pay,Failed,2025-08-13
T0002592,PP0101833,7627.51,Insurance Payment,Scan & Pay,Failed,2023-11-04
T0002593,PP0023907,9283.63,Loan payment,UPI,Pending,2025-06-23
T0002594,PP0081625,1469.2,Recharge Bill,Scan & Pay,Pending,2024-10-12
T0002595,PP0096317,4279.22,Money Transfer,UPI,Pending,2023-07-24
T0002596,PP0109021,1306.84,Money Transfer,UPI,Success,2026-02-20
T0002597,PP0040173,1308.38,Insurance Payment,Bank Transfer,Success,2024-07-17
T0002598,PP0070710,7109.22,Recharge Bill,UPI,Pending,2025-02-08
T0002599,PP0049764,1659.44,Recharge Bill,Bank Transfer,Pending,2025-09-26
T0002600,PP0026808,7866.81,Money Transfer,Bank Transfer,Failed,2025-02-10
T0002601,PP0003880,1885.65,Insurance Payment,Bank Transfer,Pending,2025-11-02
T0002602,PP0055400,3700.37,Insurance Payment,Scan & Pay,Pending,2026-05-17
T0002603,PP0039157,175.7,Insurance Payment,UPI,Pending,2024-04-11
T0002604,PP0055001,4182.61,Loan payment,Scan & Pay,Pending,2026-06-06
T0002605,PP0062003,5279.76,Loan payment,Scan & Pay,Pending,2025-12-18
T0002606,PP0056691,6953.17,Insurance Payment,UPI,Failed,2026-04-16
T0002607,PP0001093,6942.75,Loan payment,Bank Transfer,Failed,2025-11-03
T0002608,PP0015529,9034.6,Money Transfer,UPI,Failed,2025-06-22
T0002609,PP0081444,4468.13,Money Transfer,Scan & Pay,Failed,2024-06-28
T0002610,PP0026831,6192.49,Insurance Payment,Bank Transfer,Failed,2025-10-24
T0002611,PP0095187,7432.46,Recharge Bill,Bank Transfer,Failed,2024-03-25
T0002612,PP0068279,9719.51,Insurance Payment,UPI,Success,2024-04-01
T0002613,PP0097020,6293.79,Loan payment,Bank Transfer,Success,2023-11-21
T0002614,PP0044350,3830.67,Loan payment,Bank Transfer,Success,2024-06-24
T0002615,PP0039884,3067.02,Money Transfer,UPI,Failed,2026-06-09
T0002616,PP0078257,4540.62,Insurance Payment,UPI,Pending,2024-08-06
